07.05.2013;13:30;S245;728561;1;1
07.05.2013;13:30;S245;770189;1;1
07.05.2013;13:30;S245;402310;1;1
08.05.2013;17:30;S245;409085;1;1
10.05.2013;12:30;S245;789689;1;1
14.05.2013;13:30;S245;527602;1;1
14.05.2013;13:30;S245;770189;1;1
14.05.2013;13:30;S245;777982;1;1
14.05.2013;13:30;S245;7027719;1;1
15.05.2013;17:30;S245;402481;1;1
17.05.2013;12:30;S245;402310;1;1
17.05.2013;12:30;S245;789689;1;1
17.05.2013;12:30;S245;7022466;1;1
17.05.2013;12:30;S245;7016898;1;1
17.05.2013;12:30;S245;7016899;1;1
17.05.2013;12:30;S245;7038733;2;2
17.05.2013;12:30;S245;7038734;1;0
21.05.2013;12:30;S245;527602;1;1
21.05.2013;12:30;S245;7038734;1;0
21.05.2013;12:30;S245;527602;1;1
21.05.2013;12:30;S245;777982;1;1
21.05.2013;12:30;S245;7042505;1;1
22.05.2013;12:30;S245;402310;1;1
22.05.2013;12:30;S245;717807;1;1
24.05.2013;12:30;S245;789689;1;0
24.05.2013;12:30;S245;7042505;6;0
28.05.2013;12:30;S245;402310;1;1
28.05.2013;12:30;S245;777982;1;1
28.05.2013;12:30;S245;789689;1;1
28.05.2013;12:30;S245;7042505;6;0
29.05.2013;12:30;S245;789689;1;1
31.05.2013;12:30;S245;7052712;1;1
31.05.2013;12:30;S245;7057383;1;1
31.05.2013;12:30;S245;7016899;1;1
31.05.2013;12:30;S245;7042505;1;1
04.06.2013;12:30;S245;7038734;1;1
04.06.2013;12:30;S245;402604;1;1
05.06.2013;12:30;S245;402310;1;1
05.06.2013;12:30;S245;527602;1;1
07.06.2013;12:30;S245;7052712;1;1
07.06.2013;12:30;S245;789689;1;1
07.06.2013;12:30;S245;7044481;1;1
07.06.2013;12:30;S245;7044482;1;1
07.06.2013;12:30;S245;7044483;1;1
11.06.2013;12:30;S245;524758;1;1
11.06.2013;12:30;S245;770189;1;1
11.06.2013;12:30;S245;7022468;1;1
11.06.2013;12:30;S245;7038734;1;1
14.06.2013;12:30;S245;456909;1;1
14.06.2013;12:30;S245;765291;1;1
14.06.2013;12:30;S245;7054751;1;1
14.06.2013;12:30;S245;402310;1;1
14.06.2013;12:30;S245;789689;1;1
18.06.2013;12:30;S245;402484;1;1
18.06.2013;12:30;S245;696660;1;1
18.06.2013;12:30;S245;777982;1;1
21.06.2013;12:30;S245;527602;1;1
25.06.2013;12:30;S245;402310;1;1
25.06.2013;12:30;S245;777982;1;1
25.06.2013;12:30;S245;7038734;1;1
28.06.2013;12:30;S245;527602;1;1
